46381,PO BOX,Thayer,,,IN,Newton County,America/Indiana/Indianapolis,219,41.17,-87.33,NA,US,0,0,
46382,STANDARD,Union Mills,,Wellsboro,IN,La Porte County,America/Indiana/Indianapolis,219,41.46,-86.81,NA,US,0,1869,
46383,STANDARD,Valparaiso,,Valpo,IN,Porter County,America/Indiana/Indianapolis,219,41.47,-87.05,NA,US,0,30657,
46384,PO BOX,Valparaiso,Valpo,,IN,Porter County,America/Indiana/Indianapolis,219,41.47,-87.05,NA,US,0,477,
46385,STANDARD,Valparaiso,Valpo,,IN,Porter County,America/Indiana/Indianapolis,219,41.47,-87.05,NA,US,0,33544,
46390,STANDARD,Wanatah,,"Haskells, South Wanatah, Thomaston",IN,La Porte County,America/Indiana/Indianapolis,219,41.43,-86.88,NA,US,0,2472,
46391,STANDARD,Westville,Otis,,IN,La Porte County,America/Indiana/Indianapolis,219,41.53,-86.9,NA,US,0,5233,
46392,STANDARD,Wheatfield,,,IN,Jasper County,America/Indiana/Indianapolis,219,41.19,-87.05,NA,US,0,6600,
46393,PO BOX,Wheeler,,,IN,Porter County,America/Indiana/Indianapolis,219,41.51,-87.18,NA,US,0,0,
46394,STANDARD,Whiting,,Robertsdale,IN,Lake County,America/Indiana/Indianapolis,219,41.67,-87.48,NA,US,0,9394,
46401,PO BOX,Gary,,,IN,Lake County,America/Indiana/Indianapolis,219,41.59,-87.34,NA,US,0,482,
46402,STANDARD,Gary,,,IN,Lake County,America/Indiana/Indianapolis,219,41.59,-87.34,NA,US,0,4211,
46403,STANDARD,Gary,,,IN,Lake County,America/Indiana/Indianapolis,219,41.59,-87.34,NA,US,0,9197,
46404,STANDARD,Gary,,,IN,Lake County,America/Indiana/Indianapolis,219,41.59,-87.34,NA,US,0,12209,
46405,STANDARD,Lake Station,Gary,,IN,Lake County,America/Indiana/Indianapolis,219,41.57,-87.26,NA,US,0,9254,
46406,STANDARD,Gary,,Brunswick,IN,Lake County,America/Indiana/Indianapolis,219,41.59,-87.34,NA,US,0,7183,
46407,STANDARD,Gary,,,IN,Lake County,America/Indiana/Indianapolis,219,41.59,-87.34,NA,US,0,8512,
46408,STANDARD,Gary,,,IN,Lake County,America/Indiana/Indianapolis,219,41.59,-87.34,NA,US,0,12397,
46409,STANDARD,Gary,,,IN,Lake County,America/Indiana/Indianapolis,219,41.59,-87.34,NA,US,0,6454,
46410,STANDARD,Merrillville,Gary,,IN,Lake County,America/Indiana/Indianapolis,219,41.47,-87.32,NA,US,0,29357,
46411,PO BOX,Merrillville,Gary,,IN,Lake County,America/Indiana/Indianapolis,219,41.47,-87.32,NA,US,0,618,
46501,STANDARD,Argos,,,IN,Marshall County,America/Indiana/Indianapolis,574,41.23,-86.24,NA,US,0,3098,
46502,PO BOX,Atwood,,,IN,Kosciusko County,America/Indiana/Indianapolis,,41.26,-85.97,NA,US,0,0,
46504,STANDARD,Bourbon,,,IN,Marshall County,America/Indiana/Indianapolis,574,41.29,-86.11,NA,US,0,2922,
46506,STANDARD,Bremen,,,IN,Marshall County,,574,41.44,-86.15,NA,US,0,8347,
46507,STANDARD,Bristol,,,IN,Elkhart County,America/Indiana/Indianapolis,574,41.72,-85.81,NA,US,0,8126,
46508,STANDARD,Burket,,,IN,Kosciusko County,America/Indiana/Indianapolis,574,41.15,-85.96,NA,US,0,0,
46510,STANDARD,Claypool,,,IN,Kosciusko County,America/Indiana/Indianapolis,260574,41.12,-85.87,NA,US,0,2943,
46511,STANDARD,Culver,"Burr Oak, Clvr Mil Acad",,IN,Marshall County,,574,41.21,-86.42,NA,US,0,3565,
46513,PO BOX,Donaldson,,,IN,Starke County,America/Indiana/Indianapolis,574,41.36,-86.44,NA,US,0,0,
46514,STANDARD,Elkhart,,,IN,Elkhart County,America/Indiana/Indianapolis,574,41.68,-85.96,NA,US,0,33681,
46515,PO BOX,Elkhart,,,IN,Elkhart County,America/Indiana/Indianapolis,574,41.68,-85.96,NA,US,0,857,
46516,STANDARD,Elkhart,,,IN,Elkhart County,America/Indiana/Indianapolis,574,41.68,-85.96,NA,US,0,25256,
46517,STANDARD,Elkhart,,"Concord, Dunlap",IN,Elkhart County,America/Indiana/Indianapolis,574,41.68,-85.96,NA,US,0,18308,
46524,STANDARD,Etna Green,,,IN,Kosciusko County,America/Indiana/Indianapolis,574,41.27,-86.04,NA,US,0,1716,
46526,STANDARD,Goshen,Foraker,,IN,Elkhart County,America/Indiana/Indianapolis,574,41.57,-85.83,NA,US,0,25271,
46527,PO BOX,Goshen,,,IN,Elkhart County,America/Indiana/Indianapolis,574,41.57,-85.83,NA,US,0,496,
46528,STANDARD,Goshen,,,IN,Elkhart County,America/Indiana/Indianapolis,574,41.57,-85.83,NA,US,0,21252,
46530,STANDARD,Granger,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.73,-86.13,NA,US,0,27294,
46531,STANDARD,Grovertown,,,IN,Starke County,America/Indiana/Knox,,41.32,-86.52,NA,US,0,1217,
46532,STANDARD,Hamlet,,,IN,Starke County,,574,41.37,-86.58,NA,US,0,1540,
46534,STANDARD,Knox,Ober,"Bass Lake, Toto",IN,Starke County,America/Indiana/Knox,219574,41.29,-86.62,NA,US,0,8914,
46536,STANDARD,Lakeville,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.52,-86.27,NA,US,0,2804,
46537,PO BOX,Lapaz,La Paz,,IN,Marshall County,America/Indiana/Indianapolis,574,41.45,-86.3,NA,US,0,495,
46538,STANDARD,Leesburg,,,IN,Kosciusko County,America/Indiana/Indianapolis,574,41.32,-85.84,NA,US,0,3649,
46539,STANDARD,Mentone,,,IN,Kosciusko County,America/Indiana/Indianapolis,574,41.17,-86.03,NA,US,0,2016,
46540,STANDARD,Middlebury,,,IN,Elkhart County,America/Indiana/Indianapolis,574,41.67,-85.7,NA,US,0,9472,
46542,STANDARD,Milford,,,IN,Kosciusko County,America/Indiana/Indianapolis,574,41.41,-85.84,NA,US,0,3814,
46543,STANDARD,Millersburg,,,IN,Elkhart County,America/Indiana/Indianapolis,574,41.52,-85.69,NA,US,0,2685,
46544,STANDARD,Mishawaka,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.66,-86.16,NA,US,0,25101,
46545,STANDARD,Mishawaka,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.66,-86.16,NA,US,0,19804,
46546,PO BOX,Mishawaka,,,IN,St. Joseph County,America/Indiana/Indianapolis,574,41.66,-86.16,NA,US,0,427,
46550,STANDARD,Nappanee,,,IN,Elkhart County,,574,41.44,-85.98,NA,US,0,9937,
46552,STANDARD,New Carlisle,,Hudson Lake,IN,St Joseph County,,219574,41.7,-86.51,NA,US,0,5617,
46553,STANDARD,New Paris,,,IN,Elkhart County,America/Indiana/Indianapolis,574,41.5,-85.82,NA,US,0,2946,
46554,STANDARD,North Liberty,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.53,-86.43,NA,US,0,3774,
46555,STANDARD,North Webster,,,IN,Kosciusko County,America/Indiana/Indianapolis,260574,41.32,-85.69,NA,US,0,2622,
46556,PO BOX,Notre Dame,,St Marys,IN,St. Joseph County,America/Indiana/Indianapolis,574,41.7,-86.24,NA,US,0,1023,
46561,STANDARD,Osceola,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.66,-86.07,NA,US,0,11453,
46562,STANDARD,Pierceton,Sidney,,IN,Kosciusko County,,574260,41.19,-85.7,NA,US,0,4212,
46563,STANDARD,Plymouth,Inwood,,IN,Marshall County,America/Indiana/Indianapolis,574,41.34,-86.31,NA,US,0,19114,
46565,STANDARD,Shipshewana,,,IN,Lagrange County,America/Indiana/Indianapolis,260,41.67,-85.57,NA,US,0,5947,
46567,STANDARD,Syracuse,,,IN,Kosciusko County,America/Indiana/Indianapolis,574,41.42,-85.74,NA,US,0,8139,
46570,STANDARD,Tippecanoe,,,IN,Marshall County,America/Indiana/Indianapolis,574,41.22,-86.1,NA,US,0,918,
46571,STANDARD,Topeka,,,IN,Lagrange County,America/Indiana/Indianapolis,260,41.53,-85.54,NA,US,0,4055,
46572,PO BOX,Tyner,,,IN,Marshall County,America/Indiana/Indianapolis,574,41.4,-86.4,NA,US,0,0,
46573,STANDARD,Wakarusa,,,IN,Elkhart County,America/Indiana/Indianapolis,574,41.53,-86.01,NA,US,0,3008,
46574,STANDARD,Walkerton,,,IN,St Joseph County,,574,41.46,-86.48,NA,US,0,6780,
46580,STANDARD,Warsaw,,,IN,Kosciusko County,America/Indiana/Indianapolis,574,41.23,-85.85,NA,US,0,17807,
46581,PO BOX,Warsaw,,,IN,Kosciusko County,America/Indiana/Indianapolis,574,41.23,-85.85,NA,US,0,776,
46582,STANDARD,Warsaw,,,IN,Kosciusko County,America/Indiana/Indianapolis,574,41.23,-85.85,NA,US,0,10305,
46590,STANDARD,Winona Lake,,,IN,Kosciusko County,America/Indiana/Indianapolis,,41.21,-85.81,NA,US,0,3712,
46595,PO BOX,Wyatt,,,IN,St. Joseph County,America/Indiana/Indianapolis,574,41.52,-86.16,NA,US,0,0,
46601,STANDARD,South Bend,,"S Bend, So Bend",IN,St Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,3046,
46604,UNIQUE,South Bend,,Associate Corp,IN,St. Joseph County,America/Indiana/Indianapolis,574,41.68,-86.25,NA,US,1,0,Converted Decommisioned Zipcodes
46613,STANDARD,South Bend,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,7869,
46614,STANDARD,South Bend,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,25198,
46615,STANDARD,South Bend,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,11991,
46616,STANDARD,South Bend,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,4315,
46617,STANDARD,South Bend,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,6934,
46619,STANDARD,South Bend,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,16433,
46620,UNIQUE,South Bend,,Bendix Corp,IN,St. Joseph County,America/Indiana/Indianapolis,574,41.68,-86.25,NA,US,1,0,Converted Decommisioned Zipcodes
46624,PO BOX,South Bend,,,IN,St. Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,0,
46626,UNIQUE,South Bend,,South Bend Tribune,IN,St. Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,0,
46628,STANDARD,South Bend,,Lydick,IN,St Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,20281,
46634,PO BOX,South Bend,,,IN,St. Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,357,
46635,STANDARD,South Bend,,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,5336,
46637,STANDARD,South Bend,Roseland,,IN,St Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,11644,
46660,PO BOX,South Bend,,,IN,St. Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,0,
46680,PO BOX,South Bend,,,IN,St. Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,0,
